video_id,start,end,bbox,fps,width,height,partition
aQsOmGflf1o#011960#012103,0,0,213-49-588-424,10.0,816,816,train
ER0G2S9r7aE#001600#001848,0,0,292-1-833-543,10.0,912,912,train
kaU7IPlg9PA#005541#005876,0,0,304-49-749-494,10.0,896,896,train
OWiiA9hXbY8#002130#002377,0,0,185-12-627-455,10.0,864,864,train
GIBoCJeB3HQ#018129#018354,0,0,173-40-591-458,10.0,784,784,train
2paoNvG5Nmo#018330#018486,0,0,237-18-709-490,10.0,832,832,train
eaCrsBtiYA4#018793#018951,0,0,151-35-698-583,10.0,1008,1008,train
fFJeTy1_8Ng#004461#004673,0,0,187-54-630-497,10.0,864,864,train
GIrfNWed1Mk#007291#007546,0,0,285-47-760-522,10.0,928,928,train
iqKYtA3pK1c#016888#017035,0,0,186-39-693-546,10.0,960,960,train
LHmz_s981-g#002935#003322,0,0,235-39-784-587,10.0,1040,1040,train
Juc_yvEkJuc#019559#019787,0,0,321-22-841-542,10.0,928,928,train
PrK0CifulU0#009975#010182,0,0,184-38-502-357,10.0,640,640,train
uXrCeiQxWyc#013609#013778,0,0,283-42-756-516,10.0,960,960,train
L7X17aash2s#019780#019951,0,0,289-75-752-539,10.0,976,976,train
b4qVI780Jgw#002593#002759,0,0,267-60-750-544,10.0,992,992,train
SF9qq6vQ3Pg#003533#003748,0,0,238-0-738-499,10.0,912,912,train
iMFJef3xnmg#025236#025373,0,0,244-40-680-476,10.0,848,848,train
VM6HZqQKhok#023930#024104,0,0,144-9-702-568,10.0,944,944,train
PrK0CifulU0#003012#003150,0,0,170-40-496-365,10.0,656,656,train
_7t6Ry4PlTo#020636#020850,0,0,334-48-851-564,10.0,1040,1040,train
Ubbmje44gLg#001615#001785,0,0,203-55-575-427,10.0,768,768,train
kdqUhTnAgJU#017298#017427,0,0,163-24-509-370,10.0,688,688,train
GIrfNWed1Mk#006747#006890,0,0,238-46-712-519,10.0,928,928,train
QijH4UAqGD8#003416#003605,0,0,228-43-729-544,10.0,1040,1040,train
3-UcGCnJ14c#002398#002612,0,0,233-18-646-431,10.0,784,784,train
MeKJK4uetL8#002078#002264,0,0,271-33-802-563,10.0,1040,1040,train
F3mzS32SH2Q#014249#014517,0,0,190-13-588-411,10.0,768,768,train
g3vSYbT1Aco#014299#014433,0,0,162-1-714-552,10.0,944,944,train
kaU7IPlg9PA#011679#012092,0,0,313-61-796-544,10.0,992,992,train
j-S03JfgHEA#007436#007603,0,0,204-24-553-373,10.0,656,656,train
v9EKV2nSU8w#004498#004747,0,0,292-23-850-580,10.0,1040,1040,train
y8ohTeRKVqs#012926#013106,0,0,201-29-735-562,10.0,1024,1024,train
yLfCCcVDUiU#001031#001283,0,0,205-57-549-400,10.0,720,720,train
K926HAKRFvw#007722#007901,0,0,194-45-509-360,10.0,688,688,train
7a5NyUITbyk#008686#008861,0,0,260-10-815-565,10.0,1040,1040,train
cK74vhqzeeQ#015612#015941,0,0,189-37-529-377,10.0,688,688,train
lmyZMtPVodo#009703#009910,0,0,171-11-596-436,10.0,704,704,train
idfv7Lw4Y_s#004644#004834,0,0,212-55-701-544,10.0,976,976,train
aQsOmGflf1o#014335#014490,0,0,189-42-587-440,10.0,800,800,train
PJLT0cAPNfs#005867#006038,0,0,285-67-720-502,10.0,912,912,train
ulYR5bpu68E#003266#003402,0,0,165-26-484-345,10.0,608,608,train
25s8BCsSWuk#009105#009353,0,0,219-58-695-534,10.0,976,976,train
tFfYh9THuGo#003476#003609,0,0,191-57-636-502,10.0,912,912,train
BzeTjn0R2VY#010245#010420,0,0,266-30-792-556,10.0,992,992,train
GIrfNWed1Mk#001508#001700,0,0,274-38-753-516,10.0,912,912,train
I3BJVaioX_k#014697#014869,0,0,255-53-757-555,10.0,992,992,train
MB5IX-np5fE#002965#003114,0,0,208-57-650-499,10.0,864,864,train
cK74vhqzeeQ#017081#017386,0,0,178-38-516-376,10.0,672,672,train
BvpmZktlBFs#003041#003475,0,0,168-31-497-360,10.0,640,640,train
yNhu0MG_2MA#021245#021397,0,0,281-52-751-522,10.0,960,960,train
-2Dj9M71JAc#002968#003164,0,0,197-29-579-411,10.0,720,720,train
iMFJef3xnmg#018359#018529,0,0,131-34-603-506,10.0,848,848,train
JKsHhXwqDqM#029401#029533,0,0,100-23-445-368,10.0,640,640,train
xDH0BfsPVS8#001788#002101,0,0,169-39-478-349,10.0,624,624,train
1fZ915L1w7I#010844#010985,0,0,224-41-647-465,10.0,928,928,train
HzAtOyw6ACw#001354#001562,0,0,271-67-716-512,10.0,896,896,train
uXrCeiQxWyc#006643#006833,0,0,283-30-737-484,10.0,880,880,train
MB5IX-np5fE#006370#006589,0,0,209-65-705-561,10.0,1008,1008,train
RZgkjEdMbSw#007727#007862,0,0,303-55-808-560,10.0,1008,1008,train
fO2htapfNhA#003816#003973,0,0,267-47-760-540,10.0,1040,1040,train
yLfCCcVDUiU#017898#018095,0,0,207-38-561-392,10.0,688,688,train
iB4MS1hsWXU#014911#015238,0,0,281-13-868-600,10.0,992,992,train
kvdHqS3ryw0#006983#007246,0,0,201-45-597-441,10.0,864,864,train
kmbui1xF8DE#014775#014991,0,0,243-50-747-554,10.0,976,976,train
HzAtOyw6ACw#011460#011605,0,0,215-41-651-478,10.0,832,832,train
hs-YuHv0vUk#015589#015729,0,0,313-74-828-590,10.0,1072,1072,train
1g-1_Y3fvUg#005374#005508,0,0,279-36-786-543,10.0,992,992,train
27lMmdmy-b8#000831#001005,0,0,151-41-500-390,10.0,704,704,train
xDKth-qS8Jk#002066#002229,0,0,252-40-722-510,10.0,896,896,train
Qd5rAVHT6Vw#005345#005474,0,0,253-72-734-553,10.0,1008,1008,train
0gks6ceq4eQ#023529#023757,0,0,266-48-789-570,10.0,1008,1008,train
XPDHY-jOQYA#001826#002074,0,0,197-52-639-494,10.0,848,848,train
KxDwieKpawg#004327#004485,0,0,184-54-533-403,10.0,704,704,train
U4gR_cd6xOc#009094#009315,0,0,266-67-699-500,10.0,992,992,train
jfqwHT3u1-8#002916#003149,0,0,221-43-557-379,10.0,704,704,train
Dig_QFPPPtE#002199#002359,0,0,154-47-563-456,10.0,832,832,train
3zJHwOwirjA#010307#010436,0,0,153-25-648-520,10.0,912,912,train
oGlsUYGMYks#000918#001193,0,0,164-51-509-396,10.0,688,688,train
27lMmdmy-b8#008029#008366,0,0,160-33-519-392,10.0,704,704,train
o_U-_akINwQ#016444#016586,0,0,77-6-510-439,10.0,704,704,train
dKq34EVggjI#004160#004301,0,0,288-71-784-566,10.0,1072,1072,train
MB5IX-np5fE#008465#008596,0,0,161-3-758-600,10.0,976,976,train
360bU-vBJOI#001981#002201,0,0,234-46-669-481,10.0,880,880,train
uuatZO76MgQ#001058#001549,0,0,271-59-738-526,10.0,1008,1008,train
tZYkjaKNr_o#002749#003013,0,0,254-14-609-369,10.0,704,704,train
uXrCeiQxWyc#011315#011482,0,0,267-50-744-526,10.0,976,976,train
BzeTjn0R2VY#011391#011533,0,0,83-14-684-616,10.0,1008,1008,train
fO2htapfNhA#008569#008859,0,0,292-24-823-555,10.0,1024,1024,train
BzeTjn0R2VY#001638#001777,0,0,153-63-702-613,10.0,1072,1072,train
0bRocfcPhHU#004094#004270,0,0,214-48-531-365,10.0,688,688,train
YUUP2MMz7PU#009621#009873,0,0,147-38-557-448,10.0,832,832,train
0JGarsZE1rk#016045#016216,0,0,248-21-800-573,10.0,1040,1040,train
wxStlzunxCw#016214#016410,0,0,158-44-507-393,10.0,688,688,train
eemOZfsrKdg#001596#001764,0,0,161-39-583-461,10.0,816,816,train
tb-WdVA4_bo#010867#011010,0,0,216-46-550-381,10.0,704,704,train
9RTkZaX1cH0#005935#006132,0,0,133-34-470-370,10.0,608,608,train
fO2htapfNhA#002165#002342,0,0,265-54-777-566,10.0,1040,1040,train
4zLmWpMDY8Q#011122#011318,0,0,238-48-593-402,10.0,736,736,train
5zWmdHmJMd0#001383#001691,0,0,281-48-812-580,10.0,1040,1040,train
bVV2Zk88beY#006548#007177,0,0,179-47-517-385,10.0,704,704,train
9RTkZaX1cH0#006935#007182,0,0,76-38-428-390,10.0,624,624,train
VJoQj00RZHg#003593#003833,0,0,175-27-518-370,10.0,640,640,train
Qd5rAVHT6Vw#007440#007607,0,0,203-63-689-548,10.0,1008,1008,train
_GMVTJ9ZKVc#024577#024806,0,0,102-19-498-414,10.0,720,720,train
LnJwH_PZXnM#002810#003093,0,0,185-71-663-549,10.0,992,992,train
2Brajdazp1o#007144#007315,0,0,168-22-554-408,10.0,672,672,train
iMFJef3xnmg#020827#021010,0,0,251-38-698-486,10.0,848,848,train
08z_xW-szwM#017122#017346,0,0,208-63-579-434,10.0,800,800,train
51k3UASQE5E#003674#003924,0,0,178-32-600-454,10.0,848,848,train
cK74vhqzeeQ#009975#010552,0,0,189-42-509-362,10.0,672,672,train
yLfCCcVDUiU#020490#021145,0,0,116-28-535-447,10.0,784,784,train
1fZ915L1w7I#015932#016082,0,0,141-18-517-394,10.0,704,704,train
2VBkDNzeRZM#006219#006398,0,0,226-66-729-569,10.0,1024,1024,train
bmFhWr693is#015384#015525,0,0,132-17-494-379,10.0,720,720,train
7Q59suYxIec#008447#008582,0,0,250-2-746-498,10.0,848,848,train
uXrCeiQxWyc#013069#013227,0,0,234-14-792-572,10.0,960,960,train
95ovIJ3dsNk#007201#007342,0,0,181-8-498-324,10.0,592,592,train
TLZ6W-Nqv1I#006835#007160,0,0,246-60-702-516,10.0,992,992,train
N39x_WTPix0#002492#002744,0,0,193-41-562-411,10.0,720,720,train
hokUdXYRe2Q#003998#004140,0,0,247-34-626-413,10.0,816,816,train
13zN4-MVM9g#002519#002792,0,0,282-40-802-560,10.0,1040,1040,train
ZzugJPASNB8#010177#010422,0,0,118-0-604-486,10.0,832,832,train
pxEcvU0Vp_M#010551#010814,0,0,172-15-549-393,10.0,704,704,train
4CGFPbFqdJ4#002591#002874,0,0,267-63-771-567,10.0,1008,1008,train
I3BJVaioX_k#011990#012280,0,0,290-58-827-595,10.0,1056,1056,train
y7l5QHRY_AI#017430#017757,0,0,159-35-468-344,10.0,624,624,train
4sZdcB6bjI8#011303#011868,0,0,139-29-484-374,10.0,672,672,train
i2l9v_seHCc#016548#016750,0,0,277-36-753-512,10.0,928,928,train
jr5mTwfFh00#010253#010484,0,0,241-23-628-411,10.0,720,720,train
IFpK-MqBD5E#002840#003042,0,0,211-56-712-557,10.0,1024,1024,train
kvdHqS3ryw0#004300#004491,0,0,308-68-775-536,10.0,1008,1008,train
_7t6Ry4PlTo#005499#005660,0,0,249-63-749-563,10.0,1008,1008,train
BvpmZktlBFs#004092#004626,0,0,148-36-482-370,10.0,656,656,train
X4LOF6ftJVU#002677#002818,0,0,203-36-542-374,10.0,672,672,train
GSf6nij-SdA#021618#021845,0,0,142-27-533-419,10.0,720,720,train
RKK7wGAYP6k#000844#001153,0,0,145-6-720-581,10.0,1008,1008,train
YUUP2MMz7PU#000428#000668,0,0,189-40-599-451,10.0,816,816,train
pxEcvU0Vp_M#000380#000597,0,0,240-41-609-410,10.0,736,736,train
iMFJef3xnmg#007612#008487,0,0,208-43-659-494,10.0,848,848,train
LnJwH_PZXnM#015334#015524,0,0,129-46-481-398,10.0,656,656,train
YUUP2MMz7PU#016346#016525,0,0,244-56-654-466,10.0,848,848,train
8DDgHq9ewOo#019934#020070,0,0,240-18-651-429,10.0,784,784,train
tFfYh9THuGo#009218#009347,0,0,162-57-590-485,10.0,880,880,train
5bXiuSrZUKg#018736#018956,0,0,95-24-455-384,10.0,672,672,train
RjquHTj4HlY#004870#005059,0,0,236-46-666-475,10.0,864,864,train
Cr1usGUSuL4#006000#006275,0,0,148-40-478-370,10.0,656,656,train
jAw8t2g-eVU#018576#018724,0,0,250-65-743-558,10.0,1024,1024,train
27lMmdmy-b8#007200#007379,0,0,158-31-519-392,10.0,704,704,train
fO2htapfNhA#015936#016225,0,0,249-39-778-568,10.0,1056,1056,train
TLZ6W-Nqv1I#005566#005769,0,0,274-53-731-509,10.0,992,992,train
tFfYh9THuGo#013258#013549,0,0,121-42-594-514,10.0,896,896,train
r-YXvkWLy-g#004954#005188,0,0,274-42-770-538,10.0,960,960,train
bWA1gvA5lxU#001987#002148,0,0,286-41-757-513,10.0,912,912,train
I3BJVaioX_k#013242#013410,0,0,212-66-745-599,10.0,1072,1072,train
bVV2Zk88beY#007739#007930,0,0,184-45-519-380,10.0,704,704,train
iMFJef3xnmg#021965#022115,0,0,237-45-665-474,10.0,848,848,train
2VBkDNzeRZM#004945#005084,0,0,296-70-791-565,10.0,1024,1024,train
yNhu0MG_2MA#008510#008927,0,0,219-44-689-514,10.0,944,944,train
mT4Qbp89nIQ#007512#007679,0,0,306-73-795-562,10.0,1040,1040,train
0B543Zkqq88#007069#007266,0,0,299-48-787-536,10.0,1008,1008,train
3m6dV7Xo3Vc#012399#012540,0,0,111-18-468-375,10.0,640,640,train
cgxZ4H3gJ8c#014464#014663,0,0,189-29-535-376,10.0,672,672,train
iMFJef3xnmg#026983#027489,0,0,226-46-690-510,10.0,864,864,train
iB4MS1hsWXU#017750#017883,0,0,240-8-863-631,10.0,1008,1008,train
8Dv2Hdf5TRg#016390#016598,0,0,160-30-500-371,10.0,672,672,train
pyFcr2WcOyo#011319#011738,0,0,197-69-565-437,10.0,832,832,train
PJLT0cAPNfs#006043#006190,0,0,241-47-688-493,10.0,912,912,train
7Q59suYxIec#017016#017158,0,0,198-39-629-469,10.0,832,832,train
501FEzbB1JI#005149#005292,0,0,91-30-423-362,10.0,624,624,train
kSR8G8mfp84#010772#010963,0,0,153-28-484-358,10.0,656,656,train
kmbui1xF8DE#010578#010815,0,0,265-10-848-593,10.0,992,992,train
P2y3Uspr8Bg#016926#017170,0,0,166-0-490-324,10.0,544,544,train
ClfBxWPkBKU#021932#022183,0,0,202-17-603-419,10.0,720,720,train
oGlsUYGMYks#010837#010984,0,0,155-35-520-400,10.0,688,688,train
WvvuLDX7iIk#009306#009548,0,0,136-8-458-330,10.0,624,624,train
th3nnEpITz0#029041#029184,0,0,135-11-520-397,10.0,720,720,train
cUee1I69nFs#005041#005190,0,0,236-25-822-611,10.0,1024,1024,train
zamvnyBB-SU#014946#015131,0,0,162-7-757-602,10.0,1024,1024,train
VJoQj00RZHg#007121#007525,0,0,154-45-478-370,10.0,640,640,train
0R9zjn9BBvA#006509#006658,0,0,366-25-957-616,10.0,1056,1056,train
jAw8t2g-eVU#018831#019041,0,0,243-67-723-548,10.0,1024,1024,train
PVXQUItNEDQ#003674#003802,0,0,170-1-504-335,10.0,640,640,train
i_wtaoHCw3k#012816#012973,0,0,169-44-601-477,10.0,864,864,train
1g-1_Y3fvUg#003170#003335,0,0,346-71-843-568,10.0,1056,1056,train
iMFJef3xnmg#026532#026949,0,0,145-3-630-488,10.0,832,832,train
xHHb7R3kx40#000969#001121,0,0,231-21-707-498,10.0,928,928,train
7Q59suYxIec#009206#009444,0,0,144-0-652-508,10.0,864,864,train
_QdPW8JrYzQ#011052#011327,0,0,148-23-528-402,10.0,704,704,train
kvdHqS3ryw0#011661#011793,0,0,203-23-639-459,10.0,832,832,train
4zLmWpMDY8Q#010907#011037,0,0,154-44-520-410,10.0,720,720,train
kmbui1xF8DE#006761#007046,0,0,225-2-799-576,10.0,976,976,train
pvBlSFVmoaw#012585#012769,0,0,80-3-523-445,10.0,720,720,train
P2AUat93a8Q#025250#025395,0,0,139-31-486-378,10.0,688,688,train
L7X17aash2s#028681#028849,0,0,286-58-771-542,10.0,944,944,train
4E_1AB1rsSw#017114#017337,0,0,276-69-735-529,10.0,960,960,train
r-YXvkWLy-g#006390#006643,0,0,192-23-716-547,10.0,960,960,train
5zWmdHmJMd0#002763#003015,0,0,315-40-912-636,10.0,1072,1072,train
Juc_yvEkJuc#021449#021591,0,0,311-78-797-563,10.0,1024,1024,train
Kc6hkHGHQQc#003747#003979,0,0,273-35-805-567,10.0,976,976,train
EEjyPqyFe_s#009495#009651,0,0,184-16-526-358,10.0,656,656,train
g3vSYbT1Aco#010129#010378,0,0,296-5-861-570,10.0,960,960,train
YUUP2MMz7PU#018136#018265,0,0,266-3-731-467,10.0,848,848,train
PrUA8L40Dic#009881#010105,0,0,214-40-738-564,10.0,1040,1040,train
uTL9tm7S1Io#005554#005865,0,0,171-38-491-358,10.0,640,640,train
RjquHTj4HlY#002751#002889,0,0,255-37-694-477,10.0,864,864,train
VJoQj00RZHg#012156#012618,0,0,104-3-510-409,10.0,656,656,train
EYgoqiX15Rw#005582#005755,0,0,157-39-523-405,10.0,704,704,train
FqrLUtIFVjs#013477#013779,0,0,154-40-503-390,10.0,704,704,train
TLZ6W-Nqv1I#016103#016307,0,0,257-65-733-541,10.0,992,992,train
51k3UASQE5E#012876#013019,0,0,266-52-665-451,10.0,864,864,train
g9M3HIjHuq0#008648#008787,0,0,170-35-508-373,10.0,656,656,train
U51MSK6nSQE#013856#014386,0,0,185-36-674-525,10.0,880,880,train
pyFcr2WcOyo#000810#001028,0,0,205-74-586-455,10.0,848,848,train
FDhlOovaGrI#018214#018355,0,0,222-39-557-374,10.0,688,688,train
LnJwH_PZXnM#002025#002181,0,0,187-37-773-623,10.0,928,928,train
05jJodDVJRQ#010853#011164,0,0,180-21-526-367,10.0,656,656,train
iFTWM7HV2UI#014838#015190,0,0,236-62-718-544,10.0,976,976,train
iMFJef3xnmg#009517#010451,0,0,254-39-693-479,10.0,848,848,train
IFpK-MqBD5E#004154#004288,0,0,255-67-743-556,10.0,1040,1040,train
a4ZBzM3L6ws#000476#000612,0,0,285-75-791-581,10.0,1072,1072,train
UxLRv0FEndM#009616#009749,0,0,144-18-452-326,10.0,560,560,train
0JGarsZE1rk#002661#002830,0,0,224-26-789-591,10.0,1072,1072,train
Juc_yvEkJuc#013966#014183,0,0,256-1-823-568,10.0,896,896,train
501FEzbB1JI#002984#003112,0,0,101-28-432-360,10.0,624,624,train
I6xuJu7gLe0#005026#005256,0,0,202-76-685-560,10.0,1008,1008,train
zMWYQRKuc5M#008415#008575,0,0,208-43-554-389,10.0,720,720,train
1fZ915L1w7I#014972#015187,0,0,221-22-584-385,10.0,704,704,train
pxEcvU0Vp_M#023789#023987,0,0,120-11-512-403,10.0,688,688,train
QeIrdqU0o9s#002971#003131,0,0,111-32-418-340,10.0,640,640,train
EEjyPqyFe_s#005171#005448,0,0,162-46-481-365,10.0,656,656,train
U4gR_cd6xOc#002252#002646,0,0,266-41-777-553,10.0,1040,1040,train
VJoQj00RZHg#001399#001866,0,0,185-28-509-353,10.0,624,624,train
L7X17aash2s#005125#005264,0,0,236-38-669-471,10.0,848,848,train
WyprXhvGVYk#002769#003024,0,0,337-34-900-597,10.0,1040,1040,train
UxLRv0FEndM#016665#016835,0,0,110-0-425-314,10.0,528,528,train
BzeTjn0R2VY#015154#015400,0,0,154-9-702-558,10.0,1008,1008,train
g3vSYbT1Aco#014136#014290,0,0,302-56-771-524,10.0,960,960,train
ClfBxWPkBKU#017057#017291,0,0,148-25-500-377,10.0,704,704,train
pxEcvU0Vp_M#028065#028266,0,0,190-47-506-363,10.0,688,688,train
U51MSK6nSQE#011961#012092,0,0,189-62-646-520,10.0,896,896,train
-eBUcBfkVCo#024722#025085,0,0,140-37-456-353,10.0,608,608,train
yfLp_vueUxY#010178#010340,0,0,246-53-681-488,10.0,864,864,train
yNhu0MG_2MA#013194#013536,0,0,327-42-798-513,10.0,960,960,train
jzrcRcEBrmA#001632#001787,0,0,266-12-761-507,10.0,848,848,train
kefDIEb3xyQ#001259#001454,0,0,224-54-605-436,10.0,832,832,train
ER15KmrB8h8#005743#005901,0,0,250-36-815-602,10.0,1056,1056,train
Y0UB6g8Rsyw#001670#001817,0,0,252-49-661-458,10.0,864,864,train
lV3trdyDdHE#010959#011133,0,0,134-40-489-395,10.0,688,688,train
xHHb7R3kx40#007264#007526,0,0,286-48-771-533,10.0,1040,1040,train
_X0mgOOSpLU#011369#011500,0,0,143-41-485-384,10.0,688,688,train
YUUP2MMz7PU#012077#012389,0,0,227-51-651-476,10.0,864,864,train
kyaiTGmwxnU#006134#006434,0,0,176-25-538-387,10.0,688,688,train
VJoQj00RZHg#006752#006893,0,0,169-40-504-375,10.0,656,656,train
uTL9tm7S1Io#010977#011164,0,0,220-34-545-359,10.0,640,640,train
r-YXvkWLy-g#004539#004682,0,0,285-50-774-538,10.0,992,992,train
onaiTOLPeUs#003828#003994,0,0,251-53-781-583,10.0,1024,1024,train
srhCnPUmJDI#019939#020070,0,0,253-55-747-549,10.0,1008,1008,train
3VTsIju1dLI#008604#008763,0,0,140-2-712-574,10.0,992,992,train
oEIYHTlbeLA#012224#012423,0,0,157-36-496-374,10.0,656,656,train
DGvPfD1Dd1U#022744#022939,0,0,274-70-757-553,10.0,1040,1040,train
k0GQSJrpVhM#015322#015698,0,0,296-42-766-512,10.0,928,928,train
kmbui1xF8DE#000958#001166,0,0,309-54-836-580,10.0,1040,1040,train
0g0S34XE2b8#003206#003349,0,0,287-37-826-576,10.0,976,976,train
y5nbWUOc9tY#006834#006997,0,0,172-1-514-343,10.0,624,624,train
0B543Zkqq88#002512#002704,0,0,268-44-775-551,10.0,1008,1008,train
rftagV38YKY#011003#011161,0,0,144-32-481-370,10.0,688,688,train
idfv7Lw4Y_s#013252#013555,0,0,205-54-715-564,10.0,1008,1008,train
QeIrdqU0o9s#015207#015370,0,0,201-27-538-364,10.0,656,656,train
Juc_yvEkJuc#011957#012185,0,0,285-42-814-571,10.0,1008,1008,train
dDClQv1SeeE#005379#005512,0,0,213-18-750-555,10.0,928,928,train
XPDHY-jOQYA#007613#007835,0,0,210-37-663-491,10.0,864,864,train
